10.111.128.50 - - [31/Jan/2019:07:40:16 +1100] "GET /SSINFRAP/vdiSoftwareRequest.html HTTP/1.1" 304 -
10.111.128.50 - - [31/Jan/2019:07:40:16 +1100] "GET /SSINFRAP/libs/css/angular-datepicker.css HTTP/1.1" 304 -
10.111.128.50 - - [31/Jan/2019:07:40:16 +1100] "GET /SSINFRAP/libs/JS/angular/angular-datepicker.js HTTP/1.1" 304 -
10.111.128.50 - - [31/Jan/2019:07:40:16 +1100] "GET /SSINFRAP/JS/machineController.js HTTP/1.1" 304 -
10.111.128.50 - - [31/Jan/2019:07:40:16 +1100] "GET /SSINFRAP/JS/infraController.js HTTP/1.1" 200 6911
10.111.128.50 - - [31/Jan/2019:07:40:16 +1100] "GET /SSINFRAP/rest/api/getTeams HTTP/1.1" 200 536
10.111.128.50 - - [31/Jan/2019:07:40:16 +1100] "GET /SSINFRAP/rest/api/getSoftwares HTTP/1.1" 200 34
10.111.128.50 - - [31/Jan/2019:07:40:17 +1100] "GET /SSINFRAP/rest/api/getProjects HTTP/1.1" 200 1049
10.111.128.50 - - [31/Jan/2019:07:41:04 +1100] "GET /SSINFRAP HTTP/1.1" 302 -
10.111.128.50 - - [31/Jan/2019:07:41:11 +1100] "GET /SSINFRAP/rest/api/getTeams HTTP/1.1" 200 536
10.111.128.50 - - [31/Jan/2019:07:41:11 +1100] "GET /SSINFRAP/rest/api/getSoftwares HTTP/1.1" 200 34
10.111.128.50 - - [31/Jan/2019:07:41:11 +1100] "GET /SSINFRAP/rest/api/getProjects HTTP/1.1" 200 1049
10.111.128.50 - - [31/Jan/2019:07:41:13 +1100] "POST /SSINFRAP/rest/api/getAddedProjectNames HTTP/1.1" 200 1962
10.111.128.50 - - [31/Jan/2019:07:41:14 +1100] "POST /SSINFRAP/rest/api/getAddedTeamNames HTTP/1.1" 200 639
10.111.128.50 - - [31/Jan/2019:07:41:14 +1100] "POST /SSINFRAP/rest/api/getAssignedOwnerDetails HTTP/1.1" 200 1448
10.111.128.50 - - [31/Jan/2019:07:41:14 +1100] "GET /SSINFRAP/vdiMachineRequest.html HTTP/1.1" 200 12378
10.111.128.50 - - [31/Jan/2019:07:41:14 +1100] "GET /SSINFRAP/rest/api/getTeams HTTP/1.1" 200 536
10.111.128.50 - - [31/Jan/2019:07:41:15 +1100] "GET /SSINFRAP/rest/api/getProjects HTTP/1.1" 200 1049
144.136.126.96 - - [31/Jan/2019:11:36:11 +1100] "GET /SSINFRAP/ HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:36:12 +1100] "GET /SSINFRAP/libs/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:36:12 +1100] "GET /SSINFRAP/libs/bootstrap/css/bootstrap-select.min.css HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:36:12 +1100] "GET /SSINFRAP/libs/css/ToogleSwitch.css HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:36:12 +1100] "GET /SSINFRAP/libs/JS/JQuery.js HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:36:12 +1100] "GET /SSINFRAP/libs/JS/angular/angular.js HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:36:12 +1100] "GET /SSINFRAP/libs/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:36:12 +1100] "GET /SSINFRAP/libs/bootstrap/js/bootstrap-select.min.js HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:36:12 +1100] "GET /SSINFRAP/JS/home.js HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:36:12 +1100] "GET /SSINFRAP/libs/css/styles.css HTTP/1.1" 200 9145
144.136.126.96 - - [31/Jan/2019:11:36:12 +1100] "GET /SSINFRAP/libs/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:36:12 +1100] "GET /favicon.ico HTTP/1.1" 404 1085
144.136.126.96 - - [31/Jan/2019:11:36:12 +1100] "GET /SSINFRAP/Header.html HTTP/1.1" 200 1265
144.136.126.96 - - [31/Jan/2019:11:37:03 +1100] "GET /SSINFRAP/vdiMachineRequest.html HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:37:03 +1100] "GET /SSINFRAP/libs/css/angular-datepicker.css HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:37:03 +1100] "GET /SSINFRAP/libs/JS/angular/angular-datepicker.js HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:37:03 +1100] "GET /SSINFRAP/JS/infraController.js HTTP/1.1" 200 6911
144.136.126.96 - - [31/Jan/2019:11:37:03 +1100] "GET /SSINFRAP/JS/machineController.js HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:37:03 +1100] "GET /SSINFRAP/JS/naviBar.js HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:37:03 +1100] "GET /SSINFRAP/JS/infraRouter.js HTTP/1.1" 200 3599
144.136.126.96 - - [31/Jan/2019:11:37:03 +1100] "GET /SSINFRAP/rest/api/getTeams HTTP/1.1" 200 536
144.136.126.96 - - [31/Jan/2019:11:37:04 +1100] "GET /SSINFRAP/rest/api/getProjects HTTP/1.1" 200 1049
144.136.126.96 - - [31/Jan/2019:11:38:15 +1100] "GET /SSINFRAP/assignedStatus.html HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:38:15 +1100] "GET /SSINFRAP/JS/infraStatusController.js HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:38:16 +1100] "POST /SSINFRAP/rest/api/getAddedTeamNames HTTP/1.1" 200 639
144.136.126.96 - - [31/Jan/2019:11:38:16 +1100] "POST /SSINFRAP/rest/api/getAssignedOwnerDetails HTTP/1.1" 200 1448
144.136.126.96 - - [31/Jan/2019:11:38:16 +1100] "POST /SSINFRAP/rest/api/getAddedProjectNames HTTP/1.1" 200 1962
144.136.126.96 - - [31/Jan/2019:11:38:17 +1100] "GET /SSINFRAP/vdiSoftwareRequest.html HTTP/1.1" 304 -
144.136.126.96 - - [31/Jan/2019:11:38:18 +1100] "GET /SSINFRAP/rest/api/getTeams HTTP/1.1" 200 536
144.136.126.96 - - [31/Jan/2019:11:38:18 +1100] "GET /SSINFRAP/rest/api/getSoftwares HTTP/1.1" 200 34
144.136.126.96 - - [31/Jan/2019:11:38:18 +1100] "GET /SSINFRAP/rest/api/getProjects HTTP/1.1" 200 1049
144.136.126.96 - - [31/Jan/2019:11:39:18 +1100] "GET /SSINFRAP/infraWikiLinks.html HTTP/1.1" 200 1649
144.136.126.96 - - [31/Jan/2019:11:39:18 +1100] "GET /SSINFRAP/JS/wikiLinksController.js HTTP/1.1" 200 255
144.136.126.96 - - [31/Jan/2019:11:39:19 +1100] "GET /SSINFRAP/rest/api/questionAndAnswers HTTP/1.1" 200 256
144.136.126.96 - - [31/Jan/2019:11:40:10 +1100] "GET /SSINFRAP HTTP/1.1" 302 -
144.136.126.96 - - [31/Jan/2019:11:40:15 +1100] "GET /SSINFRAP/rest/api/getSoftwares HTTP/1.1" 200 34
144.136.126.96 - - [31/Jan/2019:11:40:15 +1100] "GET /SSINFRAP/rest/api/getTeams HTTP/1.1" 200 536
144.136.126.96 - - [31/Jan/2019:11:40:15 +1100] "GET /SSINFRAP/rest/api/getProjects HTTP/1.1" 200 1049
144.136.126.96 - - [31/Jan/2019:11:40:16 +1100] "POST /SSINFRAP/rest/api/getAddedTeamNames HTTP/1.1" 200 639
144.136.126.96 - - [31/Jan/2019:11:40:16 +1100] "POST /SSINFRAP/rest/api/getAssignedOwnerDetails HTTP/1.1" 200 1448
144.136.126.96 - - [31/Jan/2019:11:40:16 +1100] "POST /SSINFRAP/rest/api/getAddedProjectNames HTTP/1.1" 200 1962
144.136.126.96 - - [31/Jan/2019:11:40:19 +1100] "POST /SSINFRAP/rest/api/getAssignedOwnerDetails HTTP/1.1" 200 19
144.136.126.96 - - [31/Jan/2019:11:40:19 +1100] "POST /SSINFRAP/rest/api/getAddedTeamNames HTTP/1.1" 200 36
144.136.126.96 - - [31/Jan/2019:11:40:20 +1100] "POST /SSINFRAP/rest/api/getAddedProjectNames HTTP/1.1" 200 187
144.136.126.96 - - [31/Jan/2019:11:40:20 +1100] "POST /SSINFRAP/rest/api/getAssignedOwnerDetails HTTP/1.1" 200 19
144.136.126.96 - - [31/Jan/2019:11:40:22 +1100] "POST /SSINFRAP/rest/api/getAddedTeamNames HTTP/1.1" 200 36
144.136.126.96 - - [31/Jan/2019:11:40:22 +1100] "POST /SSINFRAP/rest/api/getAddedProjectNames HTTP/1.1" 200 187
144.136.126.96 - - [31/Jan/2019:11:40:22 +1100] "POST /SSINFRAP/rest/api/getCloudVDIDetails HTTP/1.1" 200 540
